source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.17077/etd.08wcc02c,2009.0,Evolutionary and functional genomics of photosynthetic eukaryotes,"My dissertation focuses on genome and functional evolution of photosynthetic eukaryotes and the design and implementation of computational methods and tools to enable genome-wide studies to investigate these taxa. The work described here is grouped into two major topics, 1) endosymbiosis and genome evolution, and 2) harmful algal blooms. I discuss my work related to endosymbiosis and genome evolution in chapters 2-4. Chapters 5-6 cover the work related to harmful algal blooms. In chapter 1, I introduce the state-of-art of what is known about the history of plastids and evolution of photosynthesis in eukaryotes, an overview of marine harmful algae, and the specific aims of my dissertation.\nIn chapter 2, I describe the design and implementation of the phylogenetic sorting tool, PhyloSort and the assembly of a high-throughput phylogenomic pipeline. Together, PhyloSort and the pipeline has become a key tool for multiple subsequent studies. chapter 2 also presents a case study using these tools in which we provide an estimate of the number of cyanobacterial genes that have been transferred to the nuclear genome of Plantae through primary endosymbiotic gene transfer; I use the model unicellular green alga Chlamydomonas reinhardtii for this purpose.\nIn chapter 3, I discuss another case of prokaryotic contribution to the nucleus of photosynthetic eukaryotes. Here, the intriguing relationship of Chlamydiae-like bacteria and plants and algae is examined in a large-scale analysis, in which we scanned all available genomes of the primary photosynthetic organisms for genes of potential Chlamydiae origin. Surprisingly, we identified more than fifty Chlamydiae-derived genes in plants and algae. Here, we propose a model for the role that a Chlamydiae-like symbiont might have played in the establishment of the primary plastid in the common ancestor of Plantae.\nIn chapter 4, I describe a study in which we explored the complete protein models of two diatom organisms as representative for photosynthetic chromalveolates and looked for genes that might have been acquired through endosymbiotic (secondary) or horizontal transfers from red or green algae. In contradiction of the “chromalveolate hypothesis” which states that photosynthesis in chromalveolates originated via the engulfment of a red alga symbiont, our study shows an unexpected green algal contribution that is fourfold greater than that of the canonical red algal symbiont. Our data suggest that the chromalveolate history includes a previously unrecognized green algal endosymbiont that was captured and lost prior to the more recent establishment of the red alga plastid, which is widespread in extant photosynthetic chromalveolates.\nIn chapter 5, I discuss the identification of the phylogenetic origin of the genes involved in the biosynthetic pathway of saxitoxin in cyanobacteria. Here, we used a pyrosequencing approach to sequence de novo genomes of two strains of Anabaena circinalis, one of which is saxitoxin-producing and the other is non-toxic. Using comparative and phylogenetic analyses, I show that, within the saxitoxin gene cluster, genes that encode the key and unique enzymes in the pathway are of foreign origin that originated via horizontal transfer from non-cyanobacterial sources. These genes introduced the ability to produce saxitoxin in the ancestor of the toxic cyanobacterial clade.\nIn chapter 6, I describe a gene expression study in which we used massively parallel signature sequencing (MPSS) to investigate RNA abundance patterns in the toxic dinoflagellate Alexandrium tamarense. This work provides the first clear evidence for the utilization by dinoflagellates of transcriptional to regulation. Moreover, using MPSS, we provide an estimate of the number of the distinct genes in Alexandrium tamarense; i.e., remarkably 40,000 loci. Taken together, our data indicate that dinoflagellates possess a great metabolic flexibility that allows them to efficiently toggle between photoautotrophy and heterotrophy based on the environmental conditions.",,saxitoxin evolution cyanobacteria,cyanobacteria_stx,https://openalex.org/W1525318835,,10.17077/etd.08wcc02c,,evolutionary and functional genomics of photosynthetic eukaryotes,doi:10.17077/etd.08wcc02c,,18,dinoflagellate_stx,cross_taxa,1,0,4,3,1,saxitoxin,,alexandrium; alexandrium tamarense; dinoflagellate; dinoflagellates,anabaena; cyanobacteria; cyanobacterial,environmental
OpenAlex,,,1996.0,Screening of paralytic shellfish toxins in freshwater cyanobacteria and chemical confirmation of the toxins in cultured Anabaena circinalis from Australia,"Screening of paralytic shellfish toxins in various freshwater cyanobacterial samples was conducted by a simple systematic method using HPLC. Several samples gave peaks indistinguishable from the standard toxins, but all of them, except for &lt;i&gt;Anabaena circinalis &lt;/i&gt;from Australia, were found to be negative by reinvestigation of the samples spiked with standards, with different post-column derivatization condition or with samples partially purified using reversed-phase cartridge and charcoal columns. An Australian isolate of &lt;i&gt;An. circinalis &lt;/i&gt;was cultured on a large scale and its major toxins, C1, C2, gonyautoxin-2 and 3, were analyzed by mass spectrometry to determine the definite chemical confirmation as the toxins of this species. Toxin productivity of &lt;i&gt;An. circinalis&lt;/i&gt; from a large scale culture was 5 times higher than that of the dinoflagellate &lt;i&gt;Alexandrium tamarense &lt;/i&gt;culture from Japan.",Figshare,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2510893262,,,,screening of paralytic shellfish toxins in freshwater cyanobacteria and chemical confirmation of the toxins in cultured anabaena circinalis from australia,title:screening of paralytic shellfish toxins in freshwater cyanobacteria and chemical confirmation of the toxins in cultured anabaena circinalis from australia,,18,dinoflagellate_stx,cross_taxa,2,0,3,3,0,gonyautoxin; paralytic shellfish toxins,,alexandrium; alexandrium tamarense; dinoflagellate,anabaena; cyanobacteria; cyanobacterial,
OpenAlex,,10.1007/s10811-023-02922-3,2023.0,Molecular characterization and expression analysis of saxitoxin biosynthesis gene sxtU from toxigenic dinoflagellate Alexandrium pacificum,,Journal of Applied Phycology,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W4321104124,,10.1007/s10811-023-02922-3,,molecular characterization and expression analysis of saxitoxin biosynthesis gene sxtu from toxigenic dinoflagellate alexandrium pacificum,doi:10.1007/s10811-023-02922-3,,17,high_confidence_stx_biosynthesis,dinoflagellate,1,2,3,0,0,saxitoxin,saxitoxin biosynthesis; sxtu,alexandrium; alexandrium pacificum; dinoflagellate,,
OpenAlex,,10.1007/s10811-022-02862-4,2022.0,"Molecular cloning, origin, and expression of saxitoxin biosynthesis gene sxtB from the toxic dinoflagellate Alexandrium catenella",,Journal of Applied Phycology,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4308411175,,10.1007/s10811-022-02862-4,,molecular cloning origin and expression of saxitoxin biosynthesis gene sxtb from the toxic dinoflagellate alexandrium catenella,doi:10.1007/s10811-022-02862-4,,17,high_confidence_stx_biosynthesis,dinoflagellate,1,2,3,0,0,saxitoxin,saxitoxin biosynthesis; sxtb,alexandrium; alexandrium catenella; dinoflagellate,,
CrossRef,,10.1088/1755-1315/967/1/012037,2022.0,Distribution of saxitoxin producing algae in Jakarta Bay and the implication to saxitoxin concentration in green mussel,"<jats:title>Abstract</jats:title>
               <jats:p>Harmful algae blooms (HABs) have been associated with an annual incidence in Jakarta Bay. The The present study aimed to investigate the concentration of dinoflagellates producing saxitoxins (STXs) in Cilincing and Kalibaru regions and the STXs concentration in mussel species from this coastal water. A sampling of phytoplankton, green mussel (<jats:italic>Perna viridis</jats:italic>), and environmental parameters were measured during the transition from wet to dry season. The water nutrients of the Cilincing region, mainly nitrite and ammonia in some green mussel aquaculture, have exceeded the recommended concentration to support the eutrophication/algae bloom. The N/P ratio at the study area was between 10 and 22. Plankton identification found STXs producing dinoflagellates, i.e., <jats:italic>Alexandrium</jats:italic> sp. and <jats:italic>Gymnodinium</jats:italic> sp. Other species of dinoflagellates and diatom showed predominantly to trigger algae Bloom, such as <jats:italic>Skeletonema</jats:italic> sp., <jats:italic>Chaetoceros</jats:italic> sp., <jats:italic>Prorocentrum</jats:italic> sp., <jats:italic>Gonyaulax</jats:italic> sp., <jats:italic>Protoperidinium</jats:italic> sp., and <jats:italic>Nitzchia</jats:italic> sp. Further analysis of saxitoxin in mussel samples from Cilincing and Kalibar showed STX concentrations of 10.15 μg/100 g and 21.24 μg/100 g, respectively, which is fairly below the official maximum limit (80 μg/100 g) as set by FAO/WHO or national standard.</jats:p>",IOP Conference Series: Earth and Environmental Science,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1088/1755-1315/967/1/012037,,distribution of saxitoxin producing algae in jakarta bay and the implication to saxitoxin concentration in green mussel,doi:10.1088/1755-1315/967/1/012037,,17,dinoflagellate_stx,dinoflagellate,3,0,3,0,2,saxitoxin; saxitoxins; stx,,alexandrium; dinoflagellates; gymnodinium,,bloom; environmental
OpenAlex,,10.3389/fevo.2021.646080,2021.0,"Florida’s Harmful Algal Bloom (HAB) Problem: Escalating Risks to Human, Environmental and Economic Health With Climate Change","Harmful Algal Blooms (HABs) pose unique risks to the citizens, stakeholders, visitors, environment and economy of the state of Florida. Florida has been historically subjected to reoccurring blooms of the toxic marine dinoflagellate Karenia brevis (C. C. Davis) G. Hansen &amp;amp; Moestrup since at least first contact with explorers in the 1500’s. However, ongoing immigration of more than 100,000 people year –1 into the state, elevated population densities in coastal areas with attendant rapid, often unregulated development, coastal eutrophication, and climate change impacts (e.g., increasing hurricane severity, increases in water temperature, ocean acidification and sea level rise) has likely increased the occurrence of other HABs, both freshwater and marine, within the state as well as the number of people impacted by these blooms. Currently, over 75 freshwater, estuarine, coastal and marine HAB species are routinely monitored by state agencies. While only blooms of K. brevis , the dinoflagellate Pyrodinium bahamense (Böhm) Steidinger, Tester, and Taylor and the diatom Pseudo-nitzschia spp. have resulted in closure of commercial shellfish beds, other HAB species, including freshwater and marine cyanobacteria, pose either imminent or unknown risks to human, environmental and economic health. HAB related human health risks can be classified into those related to consumption of contaminated shellfish and finfish, consumption of or contact with bloom or toxin contaminated water or exposure to aerosolized HAB toxins. While acute human illnesses resulting from consumption of brevetoxin-, saxitoxin-, and domoic acid-contaminated commercial shellfish have been minimized by effective monitoring and regulation, illnesses due to unregulated toxin exposures, e.g., ciguatoxins and cyanotoxins, are not well documented or understood. Aerosolized HAB toxins potentially impact the largest number of people within Florida. While short-term (days to weeks) impacts of aerosolized brevetoxin exposure are well documented (e.g., decreased respiratory function for at-risk subgroups such as asthmatics), little is known of longer term (&amp;gt;1 month) impacts of exposure or the risks posed by aerosolized cyanotoxin [e.g., microcystin, β- N -methylamino- L -alanine (BMAA)] exposure. Environmental risks of K. brevis blooms are the best studied of Florida HABs and include acute exposure impacts such as significant dies-offs of fish, marine mammals, seabirds and turtles, as well as negative impacts on larval and juvenile stages of many biota. When K. brevis blooms are present, brevetoxins can be found throughout the water column and are widespread in both pelagic and benthic biota. The presence of brevetoxins in living tissue of both fish and marine mammals suggests that food web transfer of these toxins is occurring, resulting in toxin transport beyond the spatial and temporal range of the bloom such that impacts of these toxins may occur in areas not regularly subjected to blooms. Climate change impacts, including temperature effects on cell metabolism, shifting ocean circulation patterns and changes in HAB species range and bloom duration, may exacerbate these dynamics. Secondary HAB related environmental impacts are also possible due to hypoxia and anoxia resulting from elevated bloom biomass and/or the decomposition of HAB related mortalities. Economic risks related to HABs in Florida are diverse and impact multiple stakeholder groups. Direct costs related to human health impacts (e.g., increased hospital visits) as well as recreational and commercial fisheries can be significant, especially with wide-spread sustained HABs. Recreational and tourism-based industries which sustain a significant portion of Florida’s economy are especially vulnerable to both direct (e.g., declines in coastal hotel occupancy rates and restaurant and recreational users) and indirect (e.g., negative publicity impacts, associated job losses) impacts from HABs. While risks related to K. brevis blooms are established, Florida also remains susceptible to future HABs due to large scale freshwater management practices, degrading water quality, potential transport of HABs between freshwater and marine systems and the state’s vulnerability to climate change impacts.",Frontiers in Ecology and Evolution,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W3175904857,,10.3389/fevo.2021.646080,,florida s harmful algal bloom hab problem escalating risks to human environmental and economic health with climate change,doi:10.3389/fevo.2021.646080,,17,dinoflagellate_stx,cross_taxa,1,0,3,1,6,saxitoxin,,dinoflagellate; pyrodinium; pyrodinium bahamense,cyanobacteria,bloom; climate; environmental; hab; harmful algal bloom; temperature
PubMed,33298362.0,10.1016/j.hal.2020.101940,2020.0,Strong constitutive expression divergence among strains but no evidence of differential expression associated with sexual reproduction in Alexandrium minutum.,"Sexual reproduction remains poorly characterized in dinoflagellates. This is especially the case at the molecular level. Here crossing experiments were performed among strains of the toxic dinoflagellate Alexandrium minutum belonging to two genetically divergent groups. Gene expression was compared between sexually compatible and incompatible crosses at the time of gamete fusion and resting cyst (~zygote) formation. Not a single transcript was identified as differentially expressed between compatible and incompatible crosses at these two crucial time points of the dinoflagellate life cycle. However, several thousands of transcripts displayed constitutive expression differences between strains. This was especially the case between the strains belonging to the genetically divergent groups. A few hundreds of transcripts were also identified as differentially expressed between strains belonging to opposite mating types. Some of these transcripts displayed homology with the SxtA protein, known to be involved in saxitoxin production in cyanobacteria, as well as with proteins potentially involved in mating in fungi.",Harmful algae,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1016/j.hal.2020.101940,33298362.0,strong constitutive expression divergence among strains but no evidence of differential expression associated with sexual reproduction in alexandrium minutum,doi:10.1016/j.hal.2020.101940,,17,high_confidence_stx_biosynthesis,cross_taxa,1,1,4,1,0,saxitoxin,sxta,alexandrium; alexandrium minutum; dinoflagellate; dinoflagellates,cyanobacteria,
OpenAlex,,10.1371/journal.pone.0104623,2014.0,Bacterial Community Affects Toxin Production by Gymnodinium catenatum,"The paralytic shellfish toxin (PST)-producing dinoflagellate Gymnodinium catenatum grows in association with a complex marine bacterial community that is both essential for growth and can alter culture growth dynamics. Using a bacterial community replacement approach, we examined the intracellular PST content, production rate, and profile of G. catenatum cultures grown with bacterial communities of differing complexity and composition. Clonal offspring were established from surface-sterilized resting cysts (produced by sexual crosses of strain GCDE06 and strain GCLV01) and grown with: 1) complex bacterial communities derived from each of the two parent cultures; 2) simplified bacterial communities composed of the G. catenatum-associated bacteria Marinobacter sp. strain DG879 or Alcanivorax sp. strain DG881; 3) a complex bacterial community associated with an untreated, unsterilized sexual cross of the parents. Toxin content (STX-equivalent per cell) of clonal offspring (134-197 fmol STX cell(-1)) was similar to the parent cultures (169-206 fmol STX cell(-1)), however cultures grown with single bacterial types contained less toxin (134-146 fmol STX cell(-1)) than offspring or parent cultures grown with more complex mixed bacterial communities (152-176 fmol STX cell(-1)). Specific toxin production rate (fmol STX day(-1)) was strongly correlated with culture growth rate. Net toxin production rate (fmol STX cell(-1) day(-1)) did not differ among treatments, however, mean net toxin production rate of offspring was 8-fold lower than the parent cultures, suggesting that completion of the sexual lifecycle in laboratory cultures leads to reduced toxin production. The PST profiles of offspring cultures were most similar to parent GCDE06 with the exception of cultures grown with Marinobacter sp. DG879 which produced higher proportions of dcGTX2+3 and GC1+2, and lower proportions of C1+2 and C3+4. Our data demonstrate that the bacterial community can alter intracellular STX production of dinoflagellates. In G. catenatum the mechanism appears likely to be due to bacterial effects on dinoflagellate physiology rather than bacterial biotransformation of PST toxins.",PLoS ONE,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W1967427506,,10.1371/journal.pone.0104623,,bacterial community affects toxin production by gymnodinium catenatum,doi:10.1371/journal.pone.0104623,,17,dinoflagellate_stx,dinoflagellate,3,0,4,0,0,paralytic shellfish toxin; pst; stx,,dinoflagellate; dinoflagellates; gymnodinium; gymnodinium catenatum,,
PubMed,23966031.0,10.3390/md11082814,2013.0,Evolution and distribution of saxitoxin biosynthesis in dinoflagellates.,"Numerous species of marine dinoflagellates synthesize the potent environmental neurotoxic alkaloid, saxitoxin, the agent of the human illness, paralytic shellfish poisoning. In addition, certain freshwater species of cyanobacteria also synthesize the same toxic compound, with the biosynthetic pathway and genes responsible being recently reported. Three theories have been postulated to explain the origin of saxitoxin in dinoflagellates: The production of saxitoxin by co-cultured bacteria rather than the dinoflagellates themselves, convergent evolution within both dinoflagellates and bacteria and horizontal gene transfer between dinoflagellates and bacteria. The discovery of cyanobacterial saxitoxin homologs in dinoflagellates has enabled us for the first time to evaluate these theories. Here, we review the distribution of saxitoxin within the dinoflagellates and our knowledge of its genetic basis to determine the likely evolutionary origins of this potent neurotoxin.",Marine drugs,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.3390/md11082814,23966031.0,evolution and distribution of saxitoxin biosynthesis in dinoflagellates,doi:10.3390/md11082814,,17,high_confidence_stx_biosynthesis,cross_taxa,2,1,1,2,1,paralytic shellfish poisoning; saxitoxin,saxitoxin biosynthesis,dinoflagellates,cyanobacteria; cyanobacterial,environmental
OpenAlex,,10.1371/journal.pone.0050004,2012.0,When Naked Became Armored: An Eight-Gene Phylogeny Reveals Monophyletic Origin of Theca in Dinoflagellates,"The dinoflagellates are a diverse lineage of microbial eukaryotes. Dinoflagellate monophyly and their position within the group Alveolata are well established. However, phylogenetic relationships between dinoflagellate orders remain unresolved. To date, only a limited number of dinoflagellate studies have used a broad taxon sample with more than two concatenated markers. This lack of resolution makes it difficult to determine the evolution of major phenotypic characters such as morphological features or toxin production e.g. saxitoxin. Here we present an improved dinoflagellate phylogeny, based on eight genes, with the broadest taxon sampling to date. Fifty-five sequences for eight phylogenetic markers from nuclear and mitochondrial regions were amplified from 13 species, four orders, and concatenated phylogenetic inferences were conducted with orthologous sequences. Phylogenetic resolution is increased with addition of support for the deepest branches, though can be improved yet further. We show for the first time that the characteristic dinoflagellate thecal plates, cellulosic material that is present within the sub-cuticular alveoli, appears to have had a single origin. In addition, the monophyly of most dinoflagellate orders is confirmed: the Dinophysiales, the Gonyaulacales, the Prorocentrales, the Suessiales, and the Syndiniales. Our improved phylogeny, along with results of PCR to detect the sxtA gene in various lineages, allows us to suggest that this gene was probably acquired separately in Gymnodinium and the common ancestor of Alexandrium and Pyrodinium and subsequently lost in some descendent species of Alexandrium.",PLoS ONE,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2024071921,,10.1371/journal.pone.0050004,,when naked became armored an eight gene phylogeny reveals monophyletic origin of theca in dinoflagellates,doi:10.1371/journal.pone.0050004,,17,high_confidence_stx_biosynthesis,dinoflagellate,1,1,5,0,0,saxitoxin,sxta,alexandrium; dinoflagellate; dinoflagellates; gymnodinium; pyrodinium,,
PubMed,20403159.0,10.1186/1471-2164-11-248,2010.0,Comparative gene expression in toxic versus non-toxic strains of the marine dinoflagellate Alexandrium minutum.,"The dinoflagellate Alexandrium minutum typically produces paralytic shellfish poisoning (PSP) toxins, which are known only from cyanobacteria and dinoflagellates. While a PSP toxin gene cluster has recently been characterized in cyanobacteria, the genetic background of PSP toxin production in dinoflagellates remains elusive. We constructed and analysed an expressed sequence tag (EST) library of A. minutum, which contained 15,703 read sequences yielding a total of 4,320 unique expressed clusters. Of these clusters, 72% combined the forward-and reverse reads of at least one bacterial clone. This sequence resource was then used to construct an oligonucleotide microarray. We analysed the expression of all clusters in three different strains. While the cyanobacterial PSP toxin genes were not found among the A. minutum sequences, 192 genes were differentially expressed between toxic and non-toxic strains. Based on this study and on the lack of identified PSP synthesis genes in the two existent Alexandrium tamarense EST libraries, we propose that the PSP toxin genes in dinoflagellates might be more different from their cyanobacterial counterparts than would be expected in the case of a recent gene transfer. As a starting point to identify possible PSP toxin-associated genes in dinoflagellates without relying on a priori sequence information, the sequences only present in mRNA pools of the toxic strain can be seen as putative candidates involved in toxin synthesis and regulation, or acclimation to intracellular PSP toxins.",BMC genomics,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1186/1471-2164-11-248,20403159.0,comparative gene expression in toxic versus non toxic strains of the marine dinoflagellate alexandrium minutum,doi:10.1186/1471-2164-11-248,,17,dinoflagellate_stx,cross_taxa,1,0,5,2,0,paralytic shellfish poisoning,,alexandrium; alexandrium minutum; alexandrium tamarense; dinoflagellate; dinoflagellates,cyanobacteria; cyanobacterial,
OpenAlex,,10.1093/plankt/fbh114,2004.0,"Spatial and temporal patterns of phytoplankton composition in subtropical coastal lagoon, the Indian River Lagoon, Florida, USA","A 2 year study of the phytoplankton community was carried out in the Indian River Lagoon, USA. In terms of biovolume, the phytoplankton community was generally dominated by dinoflagellates, diatoms or cyanobacteria. Mean phytoplankton standing crops were highest in the most flow-restricted regions of the lagoon, which had the lowest mean salinity values and comparatively high total nitrogen:total phosphorus ratios. In this region, blooms of dinoflagellates were common in the first year of the study, which was characterized by an El Nin o event that yielded exceptionally high rainfall levels and freshwater outflow. Picoplanktonic cyanobacteria blooms became more prominent in the second year of the study, which was characterized by below average rainfall conditions. In unrestricted flow regions of the lagoon, located near inlets to the Atlantic Ocean, diatoms were most often the dominant taxa. Regions of intermediate water turnover rates and high external loading of phosphorus had a prevalence of diatom blooms. However, the average phytoplankton standing crops in the latter regions did not reach the levels experienced in the flow-restricted parts of the lagoon. In terms of individual phytoplankton taxa, the most common bloom-forming diatoms in the Indian River Lagoon system included: Skeletonema costatum, Dactyliosolen fragilissimus, Skeletonema menzelii, Cerataulina pelagica, Odontella regia, Chaetoceros lorenzianus, Rhizosolenia setigera and Thalassionema nitzschioides. The major bloom-forming dinoflagellate species included: Pheopolykrikos hartmannii, Akashiwo sanguinea, Prorocentrum micans, the potentially toxic species Pyrodinium bahamense var. bahamense and Prorocentrum minimum. Several picoplanktonic cyanobacteria were also prominent members of the phytoplankton community, including Synechococcus elongates. The spatial and temporal patterns observed in some of these dominant species were attributable to patterns in key environmental variables, including salinity, temperature and nutrient concentrations.",Journal of Plankton Research,temperature cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2167797488,,10.1093/plankt/fbh114,,spatial and temporal patterns of phytoplankton composition in subtropical coastal lagoon the indian river lagoon florida usa,doi:10.1093/plankt/fbh114,,17,low_relevance_or_noise,cross_taxa,0,0,4,1,7,,,dinoflagellate; dinoflagellates; pyrodinium; pyrodinium bahamense,cyanobacteria,bloom; environmental; nitrogen; nutrient; phosphorus; salinity; temperature
OpenAlex,,10.7302/8207,2023.0,PLP-Dependent Biocatalysis As Related to Saxitoxin Biosynthesis,"Biocatalysis has greatly expanded recently due to advances in DNA sequencing, enzyme characterization, and directed evolution. Enzymes are sought after catalysts due to their ability to perform their reactions in water, without the use of harsh chemicals, with exquisite site-, chemo-, and stereo-selectivity. Pyridoxal phosphate (PLP)-dependent enzymes are of interest due to their ability to perform transformations on amine-containing small molecules without the use of protecting groups. This thesis focuses on SxtA, the first enzyme in the biosynthetic pathway towards saxitoxin, a neurotoxin produced by cyanobacteria and dinoflagellates that is found in contaminated shellfish. It addresses both the final domain SxtA α-oxoamine synthase (AOS), a PLP-dependent enzyme that natively converts L-Arg into L-Arg ethyl ketone, and the third domain the acyl carrier protein (ACP). The first chapter provides an overview of enzymes that modify amino acids, with a focus on PLP-dependent enzymes. Chapter 2 focuses on substrate binding of acyl-thioesters in SxtA AOS to overcome the use of expensive acyl-CoA substrates in biosynthesis involving CoA and ACP domains. To address this challenge, this chapter investigated the mechanism of coenzyme A in gating catalysis. SxtA AOS and variants were investigated against a panel of substrates, determining that activity was modulated through the binding of a phosphopantetheine arm to residue Lys154. In situ transthioesterification was also found to be an economical solution to productive reactivity, specifically between pantetheine and simple thioester substrate precursors, improving conversion almost one hundred-fold compared to propionyl-SNAC alone. These findings outline a strategy for employing ACP- and CoA-dependent enzymes that are inaccessible through other means without the need for cost-prohibitive coenzyme A or carrier protein-activated substrates. Furthering the use of SxtA AOS as a biocatalyst, Chapter 3 details the evolution of SxtA AOS to perform aldol reactions with pentanal and its native substrate L-Arg. In this chapter, 32 mutations were incorporated over seven rounds of mutagenesis, achieving an overall 1200-fold improvement in activity with native substrate L-Arg and aldehyde pentanal. Early variants focused on overall stabilization of the enzyme, while later variants improved overall yield and low catalyst loading. Final variants achieved a 11% conversion to the aldol product. Chapter 4 switches focus to SxtA ACP, and the identification of the acyltransferase likely to load SxtA ACP with a malonyl-group from malonyl-CoA. In this chapter, two hypotheses are considered: first, that SxtR, a conserved protein in the saxitoxin gene cluster, might achieve this transformation, and second, that another protein in the organism but outside the gene cluster might perform the acyltransfer. Through careful purification of SxtR from native E. coli protein FabD, this chapter showed SxtR is unlikely to perform the acyltransfer. Instead, it is likely that enzymes similar to E. coli FabD is responsible for the initial acyltransfer. Finally, Chapter 5 concludes the thesis with a summary of each chapter and future directions of the research contained in this thesis. This thesis looks to expand the use of PLP-dependent enzymes as biocatalysts, in the lens of SxtA AOS. This thesis also aims to understand the interactions between enzymes that use acyl-CoA and acyl-ACP domains, as these substrates are expensive or require stoichiometric protein to use, both prohibitive for use in biocatalysis. We anticipate many of the lessons obtained during this research can be more broadly applied in the study of PLP-dependent biocatalysis, enzyme evolution, and ACP acylation.",Deep Blue (University of Michigan),cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4414737855,,10.7302/8207,,plp dependent biocatalysis as related to saxitoxin biosynthesis,doi:10.7302/8207,,16,high_confidence_stx_biosynthesis,cross_taxa,1,2,1,1,1,saxitoxin,saxitoxin biosynthesis; sxta,dinoflagellates,cyanobacteria,phosphate
CrossRef,,10.3390/toxins14010051,2022.0,Temporal Prediction of Paralytic Shellfish Toxins in the Mussel Mytilus galloprovincialis Using a LSTM Neural Network Model from Environmental Data,"<jats:p>Paralytic shellfish toxins (PSTs) are produced mainly by Alexandrium catenella (formerly A. tamarense). Since 2000, the National Institute of Fisheries Science (NIFS) has been providing information on PST outbreaks in Korean coastal waters at one- or two-week intervals. However, a daily forecast is essential for immediate responses to PST outbreaks. This study aimed to predict the outbreak timing of PSTs in the mussel Mytilus galloprovincialis in Jinhae Bay and along the Geoje coast in the southern coast of the Korea Peninsula. We used a long-short-term memory (LSTM) neural network model for temporal prediction of PST outbreaks from environmental data, such as water temperature (WT), tidal height, and salinity, measured at the Geojedo, Gadeokdo, and Masan tidal stations from 2006 to 2020. We found that PST outbreaks is gradually accelerated during the three years from 2018 to 2020. Because the in-situ environmental measurements had many missing data throughout the time span, we applied LSTM for gap-filling of the environmental measurements. We trained and tested the LSTM models with different combinations of environmental factors and the ground truth timing data of PST outbreaks for 5479 days as input and output. The LSTM model trained from only WT had the highest accuracy (0.9) and lowest false-alarm rate. The LSTM-based temporal prediction model may be useful as a monitoring system of PSP outbreaks in the coastal waters of southern Korean.</jats:p>",Toxins,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.3390/toxins14010051,,temporal prediction of paralytic shellfish toxins in the mussel mytilus galloprovincialis using a lstm neural network model from environmental data,doi:10.3390/toxins14010051,,16,dinoflagellate_stx,dinoflagellate,3,0,2,0,3,paralytic shellfish toxins; pst; psts,,alexandrium; alexandrium catenella,,environmental; salinity; temperature
PubMed,32033403.0,10.3390/md18020103,2020.0,Biosynthesis of Saxitoxin in Marine Dinoflagellates: An Omics Perspective.,"Saxitoxin is an alkaloid neurotoxin originally isolated from the clam <i>Saxidomus giganteus</i> in 1957. This group of neurotoxins is produced by several species of freshwater cyanobacteria and marine dinoflagellates. The saxitoxin biosynthesis pathway was described for the first time in the 1980s and, since then, it was studied in more than seven cyanobacterial genera, comprising 26 genes that form a cluster ranging from 25.7 kb to 35 kb in sequence length. Due to the complexity of the genomic landscape, saxitoxin biosynthesis in dinoflagellates remains unknown. In order to reveal and understand the dynamics of the activity in such impressive unicellular organisms with a complex genome, a strategy that can carefully engage them in a systems view is necessary. Advances in omics technology (the collective tools of biological sciences) facilitated high-throughput studies of the genome, transcriptome, proteome, and metabolome of dinoflagellates. The omics approach was utilized to address saxitoxin-producing dinoflagellates in response to environmental stresses to improve understanding of dinoflagellates gene-environment interactions. Therefore, in this review, the progress in understanding dinoflagellate saxitoxin biosynthesis using an omics approach is emphasized. Further potential applications of metabolomics and genomics to unravel novel insights into saxitoxin biosynthesis in dinoflagellates are also reviewed.",Marine drugs,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.3390/md18020103,32033403.0,biosynthesis of saxitoxin in marine dinoflagellates an omics perspective,doi:10.3390/md18020103,,16,high_confidence_stx_biosynthesis,cross_taxa,1,1,2,2,1,saxitoxin,saxitoxin biosynthesis,dinoflagellate; dinoflagellates,cyanobacteria; cyanobacterial,environmental
