source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.3354/dao02083,2009.0,"Sulfide, microcystin, and the etiology of black band disease","Black band disease (BBD) consists of a cyanobacterial-dominated, sulfide-rich microbial mat that migrates across coral colonies, degrading coral tissue. The mat contains diverse bacteria that include photoautotrophs (cyanobacteria), sulfate-reducers, sulfide-oxidizers, and organoheterotrophs. BBD sulfate-reducers contribute to BBD pathobiology by production of sulfide, which causes coral tissue lysis and death, and the cyanotoxin microcystin is produced by BBD cyanobacteria. Here we used a model system of coral fragments to investigate the roles of sulfide and microcystin in BBD by exposure to the metabolic inhibitors sodium molybdate and 3-(3', 4'-dichlorophenyl)-1, 1-dimethylurea (DCMU), which inhibit sulfate reduction and oxygenic photosynthesis, respectively. Exposure of BBD inocula to sodium molybdate prior to inoculation prevented infection of healthy fragments but did not prevent continued band migration and coral tissue lysis by active BBD infections. Exposure to DCMU did not inhibit either the initiation of BBD or continued migration of active BBD. Exposure of healthy coral fragments to sulfide, purified microcystin, and a combination of both revealed that both microcystin and sulfide are toxic to coral and act synergistically. Measurement of growth of bacteria isolated from BBD and the healthy coral surface mucopolysaccharide layer (SML) during exposure to microcystin revealed that growth of relatively more BBD than SML isolates was stimulated, although effects were not uniform and the majority exhibited no effect. Our results indicate that sulfide is required for initiation of BBD, both microcystin and sulfide are involved in BBD pathobiology, and microcystin may structure the BBD bacterial community.",Diseases of Aquatic Organisms,saxitoxin evolution cyanobacteria,cyanobacteria_stx,https://openalex.org/W2028199245,,10.3354/dao02083,,sulfide microcystin and the etiology of black band disease,doi:10.3354/dao02083,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
PubMed,18461786.0,10.1007/978-0-387-75865-7_28,2008.0,"Cyanobacterial poisoning in livestock, wild mammals and birds--an overview.","Poisoning of livestock by toxic cyanobacteria was first reported in the 19th century, and throughout the 20th century cyanobacteria-related poisonings of livestock and wildlife in all continents have been described. Some mass mortality events involving unrelated fauna in prehistoric times have also been attributed to cyanotoxin poisoning; if correct, this serves as a reminder that toxic cyanobacteria blooms predate anthropogenic manipulation of the environment, though there is probably general agreement that human intervention has led to increases in the frequency and extent of cyanobacteria blooms. Many of the early reports of cyanobacteria poisoning were anecdotal and circumstantial, albeit with good descriptions of the appearance and behaviour of cyanobacteria blooms that preceded or coincided with illness and death in exposed animals. Early necropsy findings of hepatotoxicity were subsequently confirmed by experimental investigations. More recent reports supplement clinical and post-mortem findings with investigative chemistry techniques to identify cyanotoxins in stomach contents and tissue fluids.",Advances in experimental medicine and biology,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1007/978-0-387-75865-7_28,18461786.0,cyanobacterial poisoning in livestock wild mammals and birds an overview,doi:10.1007/978-0-387-75865-7_28,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
CrossRef,,10.1127/1864-1318/11/0125-097,2008.0,Factors affecting the fluctuation of akinete and heterocyst numbers of Aphanizomenon flos-aquae (Cyanobacteria) population,,Algological Studies,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1127/1864-1318/11/0125-097,,factors affecting the fluctuation of akinete and heterocyst numbers of aphanizomenon flos aquae cyanobacteria population,doi:10.1127/1864-1318/11/0125-097,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,aphanizomenon; cyanobacteria,
OpenAlex,,10.1016/j.hal.2007.02.005,2007.0,Toxin profile of Alexandrium catenella from the Chilean coast as determined by liquid chromatography with fluorescence detection and liquid chromatography coupled with tandem mass spectrometry,,Harmful Algae,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2109298191,,10.1016/j.hal.2007.02.005,,toxin profile of alexandrium catenella from the chilean coast as determined by liquid chromatography with fluorescence detection and liquid chromatography coupled with tandem mass spectrometry,doi:10.1016/j.hal.2007.02.005,,4,low_relevance_or_noise,dinoflagellate,0,0,2,0,0,,,alexandrium; alexandrium catenella,,
OpenAlex,,10.1080/07438140709353918,2007.0,The occurrence of cyanobacterial toxins in New York lakes: Lessons from the MERHAB-Lower Great Lakes program,"Abstract New York State is bordered by Lake Erie, Lake Ontario and Lake Champlain, which provide recreational opportunities and drinking water for over 20 million people. Little is known about the occurrence of toxic cyanobacteria in New York waters. In 1999 and 2000, several dogs died from anatoxin-a poisoning after contact with Lake Champlain algae. In response to these events, an intensive field program was initiated to develop and evaluate monitoring methods for detection of cyanobacterial toxins in freshwater systems. This work resulted in the development of a tier-based system for monitoring harmful algal blooms. Between 2000 and 2004, more than 2,000 samples were collected and analyzed for the occurrence of cyanobacterial toxins from sites across New York State. These samples were tested for the hepatotoxic microcystins and cylindrospermopsin as well as the neurotoxins, anatoxin-a, and paralytic shellfish poisons (PSP). A simple extraction procedure using 50% methanol gave >90% recovery of PSP toxins, microcystins, and anatoxin-a from a single sample. This extract was analyzed for cyanobacteria toxins using multiple techniques including ELISA, enzyme inhibition assays, and HPLC with fluorescence, photodiode array, or mass spectrometry detectors. Microcystins were found at >1 μg L−1 in 15% of the samples. Anatoxin-a was found less frequently but was often associated with animal fatalities. The PSP toxins and cylindrospermopsin were found only in rare instances. In some lakes (i.e., Oneida Lake), >50% of the samples tested positive for microcystins. These results suggest that cyanobacterial toxins may be a common event in eutrophic waters, and their occurrence should be a concern for lake managers and public health officials.",Lake and Reservoir Management,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2052223372,,10.1080/07438140709353918,,the occurrence of cyanobacterial toxins in new york lakes lessons from the merhab lower great lakes program,doi:10.1080/07438140709353918,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
CrossRef,,10.1101/gad.1488107,2007.0,<i>labA</i>: a novel gene required for negative feedback regulation of the cyanobacterial circadian clock protein KaiC,"<jats:p>In the cyanobacterium <jats:italic>Synechococcus elongatus</jats:italic> PCC 7942, circadian timing is transmitted from the KaiABC-based central oscillator to the transcription factor RpaA via the KaiC-interacting histidine kinase SasA to activate transcription, thereby generating rhythmic circadian gene expression. However, KaiC can also repress circadian gene expression, including its own. The mechanism and significance of this negative feedback regulation have been unclear. Here, we report a novel gene, <jats:italic>labA</jats:italic> (low-amplitude and bright), that is required for negative feedback regulation of KaiC. Disruption of <jats:italic>labA</jats:italic> abolished transcriptional repression caused by overexpression of KaiC and elevated the trough levels of circadian gene expression, resulting in a low-amplitude phenotype. In contrast, overexpression of <jats:italic>labA</jats:italic> significantly lowered circadian gene expression. Furthermore, genetic analysis indicated that <jats:italic>labA</jats:italic> and <jats:italic>sasA</jats:italic> function in parallel pathways to regulate <jats:italic>kaiBC</jats:italic> expression, whereas <jats:italic>rpaA</jats:italic> functions downstream from <jats:italic>labA</jats:italic> for <jats:italic>kaiBC</jats:italic> expression. These results suggest that temporal information from the KaiABC-based oscillator diverges into a LabA-dependent negative pathway and a SasA-dependent positive pathway, and then converges onto RpaA to generate robust circadian gene expression. It is likely that quantitative information of KaiC is transmitted to RpaA through LabA, whereas SasA mediates the state of the KaiABC-based oscillator.</jats:p>",Genes &amp; Development,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1101/gad.1488107,,laba a novel gene required for negative feedback regulation of the cyanobacterial circadian clock protein kaic,doi:10.1101/gad.1488107,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacterial; cyanobacterium,
CrossRef,,10.1127/1864-1318/11/0125-079,2007.0,Factors affecting the fluctuation of akinete and heterocyst numbers of Aphanizomenon flos-aquae (Cyanobacteria) population,,Algological Studies,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1127/1864-1318/11/0125-079,,factors affecting the fluctuation of akinete and heterocyst numbers of aphanizomenon flos aquae cyanobacteria population,doi:10.1127/1864-1318/11/0125-079,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,aphanizomenon; cyanobacteria,
CrossRef,,10.1007/1-4020-4389-9_14,2006.0,Nitrogen metabolism in cyanobacteria under osmotic stress,,Abiotic stress tolerance in plants,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1007/1-4020-4389-9_14,,nitrogen metabolism in cyanobacteria under osmotic stress,doi:10.1007/1-4020-4389-9_14,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,nitrogen; stress
CrossRef,,10.1111/j.1574-6968.2006.00491.x,2006.0,Septaplex PCR assay for rapid identification of<i>Vibrio cholerae</i>including detection of virulence and<i>int</i>SXT genes,,FEMS Microbiology Letters,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1111/j.1574-6968.2006.00491.x,,septaplex pcr assay for rapid identification of vibrio cholerae including detection of virulence and int sxt genes,doi:10.1111/j.1574-6968.2006.00491.x,,4,low_relevance_or_noise,unspecified,0,1,0,0,0,,sxt genes,,,
OpenAlex,,10.1186/1471-2458-6-93,2006.0,Epidemiology of recreational exposure to freshwater cyanobacteria – an international prospective cohort study,"Abstract Background Case studies and anecdotal reports have documented a range of acute illnesses associated with exposure to cyanobacteria and their toxins in recreational waters. The epidemiological data to date are limited; we sought to improve on the design of some previously conducted studies in order to facilitate revision and refinement of guidelines for exposure to cyanobacteria in recreational waters. Methods A prospective cohort study was conducted to investigate the incidence of acute symptoms in individuals exposed, through recreational activities, to low (cell surface area <2.4 mm<sup>2</sup>/mL), medium (2.4–12.0 mm<sup>2</sup>/mL) and high (>12.0 mm<sup>2</sup>/mL) levels of cyanobacteria in lakes and rivers in southeast Queensland, the central coast area of New South Wales, and northeast and central Florida. Multivariable logistic regression analyses were employed; models adjusted for region, age, smoking, prior history of asthma, hay fever or skin disease (eczema or dermatitis) and clustering by household. Results Of individuals approached, 3,595 met the eligibility criteria, 3,193 (89%) agreed to participate and 1,331 (37%) completed both the questionnaire and follow-up interview. Respiratory symptoms were 2.1 (95%CI: 1.1–4.0) times more likely to be reported by subjects exposed to high levels of cyanobacteria than by those exposed to low levels. Similarly, when grouping all reported symptoms, individuals exposed to high levels of cyanobacteria were 1.7 (95%CI: 1.0–2.8) times more likely to report symptoms than their low-level cyanobacteria-exposed counterparts. Conclusion A significant increase in reporting of minor self-limiting symptoms, particularly respiratory symptoms, was associated with exposure to higher levels of cyanobacteria of mixed genera. We suggest that exposure to cyanobacteria based on total cell surface area above 12 mm<sup>2</sup>/mL could result in increased incidence of symptoms. The potential for severe, life-threatening cyanobacteria-related illness is likely to be greater in recreational waters that have significant levels of cyanobacterial toxins, so future epidemiological investigations should be directed towards recreational exposure to cyanotoxins.",Open Research Exeter (University of Exeter),temperature cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W1592588007,,10.1186/1471-2458-6-93,,epidemiology of recreational exposure to freshwater cyanobacteria an international prospective cohort study,doi:10.1186/1471-2458-6-93,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
OpenAlex,,10.1186/1476-069x-5-7,2006.0,Cyanobacterial lipopolysaccharides and human health – a review,"Cyanobacterial lipopolysaccharide/s (LPS) are frequently cited in the cyanobacteria literature as toxins responsible for a variety of heath effects in humans, from skin rashes to gastrointestinal, respiratory and allergic reactions. The attribution of toxic properties to cyanobacterial LPS dates from the 1970s, when it was thought that lipid A, the toxic moiety of LPS, was structurally and functionally conserved across all Gram-negative bacteria. However, more recent research has shown that this is not the case, and lipid A structures are now known to be very different, expressing properties ranging from LPS agonists, through weak endotoxicity to LPS antagonists. Although cyanobacterial LPS is widely cited as a putative toxin, most of the small number of formal research reports describe cyanobacterial LPS as weakly toxic compared to LPS from the Enterobacteriaceae. We systematically reviewed the literature on cyanobacterial LPS, and also examined the much lager body of literature relating to heterotrophic bacterial LPS and the atypical lipid A structures of some photosynthetic bacteria. While the literature on the biological activity of heterotrophic bacterial LPS is overwhelmingly large and therefore difficult to review for the purposes of exclusion, we were unable to find a convincing body of evidence to suggest that heterotrophic bacterial LPS, in the absence of other virulence factors, is responsible for acute gastrointestinal, dermatological or allergic reactions via natural exposure routes in humans. There is a danger that initial speculation about cyanobacterial LPS may evolve into orthodoxy without basis in research findings. No cyanobacterial lipid A structures have been described and published to date, so a recommendation is made that cyanobacteriologists should not continue to attribute such a diverse range of clinical symptoms to cyanobacterial LPS without research confirmation.",Environmental Health,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W1854118849,,10.1186/1476-069x-5-7,,cyanobacterial lipopolysaccharides and human health a review,doi:10.1186/1476-069x-5-7,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
OpenAlex,,10.1186/1746-1448-2-5,2006.0,Cyanobacteria toxins in the Salton Sea.,"BACKGROUND: The Salton Sea (SS) is the largest inland body of water in California: surface area 980 km2, volume 7.3 million acre-feet, 58 km long, 14-22 km wide, maximum depth 15 m. Located in the southeastern Sonoran desert of California, it is 85 m below sea level at its lowest point. It was formed between 1905 and 1907 from heavy river flows of the Colorado River. Since its formation, it has attracted both people and wildlife, including flocks of migratory birds that have made the Salton Sea a critical stopover on the Pacific flyway. Over the past 15 years wintering populations of eared grebe (Podiceps nigricollis) at the Salton Sea, have experienced over 200,000 mortalities. The cause of these large die-offs remains unknown. The unique environmental conditions of the Salton Sea, including salinities from brackish freshwater at river inlets to hypersaline conditions, extreme daily summer temperatures (>38 degrees C), and high nutrient loading from rivers and agricultural drainage favor eutrophic conditions that encourage algal blooms throughout the year. A significant component of these algal blooms are the prokaryotic group - the Cyanophyta or blue-green algae (also called Cyanobacteria). Since many Cyanobacteria produce toxins (the cyanotoxins) it became important to evaluate their presence and to determine if they are a contributing factor in eared-grebe mortalities at the Salton Sea. RESULTS: From November 1999 to April 2001, 247 water and sediment samples were received for phytoplankton identification and cyanotoxin analyses. Immunoassay (ELISA) screening of these samples found that eighty five percent of all water samples contained low but detectable levels of the potent cyclic peptide liver toxin called microcystins. Isolation and identification of cyanobacteria isolates showed that the picoplanktonic Synechococcus and the benthic filamentous Oscillatoria were dominant. Both organisms were found to produce microcystins dominated by microcystin-LR and YR. A laboratory strain of Synechococcus was identified by PCR as being closest to known marine forms of this genus. Analyses of affected grebe livers found microcystins at levels that may account for some of the acute mortalities. CONCLUSION: The production of microcystins by a marine Synechococcus indicates that microcystins may be a more common occurrence in marine environments - a finding not recognized before this work. Further research should be done to define the distribution of microcystin producing marine cyanobacteria and to determine exposure/response effects of microcystins and possibly other cyanotoxins in the Salton Sea. Future efforts to reduce avian mortalities and remediate the Salton Sea should evaluate vectors by which microcystins enter avian species and ways to control and mitigate toxic cyanobacteria waterblooms at the Salton Sea.",Saline Systems,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W1857362413,,10.1186/1746-1448-2-5,,cyanobacteria toxins in the salton sea,doi:10.1186/1746-1448-2-5,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,environmental; nutrient
OpenAlex,,10.4319/lo.2006.51.4.1915,2006.0,Effects of cyanobacterial toxicity and morphology on the population growth of freshwater zooplankton: Meta‐analyses of laboratory experiments,"We synthesized data from 66 published laboratory studies, representing 597 experimental comparisons, examining the effects of cyanobacterial toxicity and morphology on the population growth rate and survivorship of 17 genera (34 species) of freshwater, herbivorous zooplankton. Two meta‐analyses were conducted with these data. The primary analysis compared herbivore population growth rates for grazers fed treatment diets containing cyanobacteria versus control diets comprising phytoplankton that are generally considered to be nutritious for zooplankton (chlorophytes and/or flagellates). This analysis confirmed that cyanobacteria were poor foods relative to small chlorophytes and flagellates. More importantly, filamentous cyanobacteria were found to be significantly better foods for grazers than single‐celled cyanobacteria over all studies. Surprisingly, the presence or absence of commonly‐measured toxic compounds (microcystins in 70% of the cases) in the diet had no overall influence on grazer population growth relative to control diets. A secondary analysis compared survival rates for grazers fed cyanobacteria versus no food. In contrast to the primary analysis, grazer survival was more negatively affected by toxic cyanobacteria than non‐toxic cyanobacteria, relative to starvation. However, this difference was attributable to the effects of a single Microcystis strain, PCC7820. Thus, though some cyanobacterial strains appear to be toxic to some strains of zooplankton, the overall role of commonly‐assayed cyanobacterial toxins as a determinant of food quality may be less than widely assumed. We suggest that more attention be focused on nutritional deficiencies, morphology, and the toxicity of undescribed cyanobacterial compounds as mediators of the poor food quality of cyanobacteria for zooplankton.",Limnology and Oceanography,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2164364925,,10.4319/lo.2006.51.4.1915,,effects of cyanobacterial toxicity and morphology on the population growth of freshwater zooplankton meta analyses of laboratory experiments,doi:10.4319/lo.2006.51.4.1915,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
CrossRef,,10.1042/bst0330164,2005.0,Nitrogen assimilation and nitrogen control in cyanobacteria,"<jats:p>Nitrogen sources commonly used by cyanobacteria include ammonium, nitrate, nitrite, urea and atmospheric N2, and some cyanobacteria can also assimilate arginine or glutamine. ABC (ATP-binding cassette)-type permeases are involved in the uptake of nitrate/nitrite, urea and most amino acids, whereas secondary transporters take up ammonium and, in some strains, nitrate/nitrite. In cyanobacteria, nitrate and nitrite reductases are ferredoxin-dependent enzymes, arginine is catabolized by a combination of the urea cycle and arginase pathway, and urea is degraded by a Ni2+-dependent urease. These pathways provide ammonium that is incorporated into carbon skeletons through the glutamine synthetase–glutamate synthase cycle, in which 2-oxoglutarate is the final nitrogen acceptor. The expression of many nitrogen assimilation genes is subjected to regulation being activated by the nitrogen-control transcription factor NtcA, which is autoregulatory and whose activity appears to be influenced by 2-oxoglutarate and the signal transduction protein PII. In some filamentous cyanobacteria, N2 fixation takes place in specialized cells called heterocysts that differentiate from vegetative cells in a process strictly controlled by NtcA.</jats:p>",Biochemical Society Transactions,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1042/bst0330164,,nitrogen assimilation and nitrogen control in cyanobacteria,doi:10.1042/bst0330164,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,nitrate; nitrogen
CrossRef,,10.1111/j.1365-2958.2005.04548.x,2005.0,Identification of cyanobacterial cell division genes by comparative and mutational analyses,"<jats:title>Summary</jats:title><jats:p>We performed comparative and mutational analyses to define more comprehensively the repertoire of genes involved in cyanobacterial cell division. Genes <jats:italic>ftsE</jats:italic>, <jats:italic>ftsI</jats:italic>, <jats:italic>ftsQ</jats:italic>, <jats:italic>ftsW</jats:italic>, and (previously recognized) <jats:italic>ftsZ</jats:italic>, <jats:italic>minC</jats:italic>, <jats:italic>minD</jats:italic>, <jats:italic>minE</jats:italic> and <jats:italic>sulA</jats:italic> were identified as homologues of cell division genes of Gram‐negative and Gram‐positive bacteria. Transposon mutagenesis of <jats:italic>Synechococcus elongatus</jats:italic> PCC 7942 identified five additional genes, <jats:italic>cdv1</jats:italic>, <jats:italic>cdv2</jats:italic>, <jats:italic>cdv3</jats:italic>, <jats:italic>ftn6</jats:italic> and <jats:italic>cikA</jats:italic>, involved in cell division. <jats:italic>cdv1</jats:italic> encodes a presumptive periplasmic peptidyl‐prolyl <jats:italic>cis</jats:italic>‐<jats:italic>trans</jats:italic> isomerase. <jats:italic>cdv2</jats:italic> has similarity to <jats:italic>ylmF</jats:italic> which, like <jats:italic>divIVA</jats:italic>, lies within the Gram‐positive bacterial <jats:italic>ylm</jats:italic> gene cluster whose members have functions associated with division. Conservation of other <jats:italic>ylm</jats:italic> genes in cyanobacteria suggests that cyanobacteria and Gram‐positive bacteria share specific division proteins. Two <jats:italic>ylm</jats:italic> homologues are also found in algal and plant genomes. <jats:italic>cdv3 has</jats:italic> low but significant similarity to <jats:italic>divIVA</jats:italic>, suggesting that <jats:italic>minE</jats:italic> and <jats:italic>cdv3</jats:italic> both mediate division‐site determination in cyanobacteria. In contrast, Gram‐positive bacteria lack <jats:italic>minE</jats:italic>, and (Gram‐negative) proteobacteria lack <jats:italic>divIVA</jats:italic>. <jats:italic>ftn6</jats:italic>, of unknown function, and the circadian input kinase, <jats:italic>cikA</jats:italic>, are specific to cyanobacteria. In <jats:italic>S. elongatus</jats:italic>, unlike in other bacteria, FtsZ rings are formed at sites occupied by nucleoids. Thus, the division machinery of cyanobacteria differs in its composition and regulation from that of Gram‐negative and Gram‐positive bacteria.</jats:p>",Molecular Microbiology,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1111/j.1365-2958.2005.04548.x,,identification of cyanobacterial cell division genes by comparative and mutational analyses,doi:10.1111/j.1365-2958.2005.04548.x,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterial,
PubMed,16051295.0,,2005.0,Toxicity of culturable cyanobacteria strains isolated from the Portuguese coast.,"Cyanobacteria are common inhabitants of terrestrial and aquatic ecosystems. In the aquatic environments their success is particularly well documented in fresh and brackish waters. References related to the occurrence of these organisms in marine habitats and especially in what concerns to toxicology are scarce. Reports of cyanotoxins in marine habitats are restricted to the warmer temperate and tropical regions. In this study, cyanobacteria strains belonging to the genera Cyanobacterium, Oscillatoria, Synechocystis and Synechococcus were isolated from rocky beaches along the Portuguese coast and were cultured and screened for toxicological properties. The toxicity to mice was observed after intraperitoneal injection of centrifuged and non-centrifuged extracts. The results showed a wide range of responses with strains showing no signs of poisoning and strains producing protracted or slightly protracted toxic effects. Neurotoxic symptoms and effects in liver, kidney, small intestine and lungs are reported. The identity of the toxic compounds is thus far unknown but the implication drawn from the present data is that more than one toxic compound is produced. There was a clear discrepancy between the toxicity of centrifuged and non-centrifuged extracts. In most cases the pellet was toxic indicating that toxicity can be associated with compounds tightly bound to the cell walls.",Toxicon : official journal of the International Society on Toxinology,cyanobacteria saxitoxin,cyanobacteria_stx,,,,16051295.0,toxicity of culturable cyanobacteria strains isolated from the portuguese coast,pmid:16051295.0,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cyanobacterium,
PubMed,16776321.0,,2005.0,[The man and the sea: marine phytoplancton and public health].,"The progressive, world-wide emergence of the natural phenomenon ""red tide"" normally ignored because of the exceptionality or exotic nature of its sanitary and medical formation, is a risk already present in Spain and Europe, with a certain repetition and under some of the ethiological and clinical forms which were previously unknown to us. Today under the conventional denomination of ""Harmful Algae Blooms"" (HABs) they have given rise to an extensive investigation, to much bibliography and an almost universal sanitary legislation, as well as a preventive preoccupation of the some states which have become aware that this is a potential and practically unavoidable risk. In this work the basic facts of HABs, their eco-epidemiology and the knowledge of toxic syndroms produced by the marine phytoplancton, represented by some Dinoflagellates and Diatomeas, and Cyanobacteria, are reviewed.",Anales de la Real Academia Nacional de Medicina,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,,16776321.0,the man and the sea marine phytoplancton and public health,pmid:16776321.0,,4,low_relevance_or_noise,cross_taxa,0,0,1,1,0,,,dinoflagellates,cyanobacteria,
CrossRef,,10.1127/1864-1318/2004/0113-0129,2004.0,Interaction of light and temperature effects on the growth rate of three Cyanobacteria species isolated from El kansera impoundment (Morocco),,"Algological Studies/Archiv für Hydrobiologie, Supplement Volumes",temperature cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1127/1864-1318/2004/0113-0129,,interaction of light and temperature effects on the growth rate of three cyanobacteria species isolated from el kansera impoundment morocco,doi:10.1127/1864-1318/2004/0113-0129,,4,low_relevance_or_noise,cyanobacteria,0,0,0,1,2,,,,cyanobacteria,light; temperature
CrossRef,,10.1128/jb.186.9.2636-2645.2004,2004.0,Formation of SXT Tandem Arrays and SXT-R391 Hybrids,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            SXT is an integrative and conjugative element (ICE) isolated from
            <jats:italic>Vibrio cholerae</jats:italic>
            . This ∼100-kb ICE encodes resistance to multiple antibiotics and integrates site specifically into the chromosome. SXT excises from the chromosome to form a circular but nonreplicative extrachromosomal molecule that is required for its transfer. Here we found that a significant fraction of freshly isolated SXT exconjugants contained tandem SXT arrays. There was heterogeneity in the size of the SXT arrays detected in single exconjugant colonies. Some arrays consisted of more than five SXTs arranged in tandem. These extended arrays were unstable and did not persist during serial passages. The mechanism accounting for the generation of SXT arrays is unknown; however, array formation was not dependent upon
            <jats:italic>recA</jats:italic>
            and appeared to depend on conjugative transfer. While such arrays did not alter the transfer frequency of wild-type SXT, they partially complemented the transfer deficiency of a Δ
            <jats:italic>xis</jats:italic>
            SXT mutant, which is ordinarily unable to generate the extrachromosomal intermediate required for SXT transfer. Exconjugants derived from donor strains that harbored tandem arrays of SXT and R391, an SXT-related element, contained functional hybrid elements that arose from
            <jats:italic>recA</jats:italic>
            -independent recombination between the two ICEs. Thus, arrays of SXT-related elements promote the creation of novel ICEs.
          </jats:p>",Journal of Bacteriology,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1128/jb.186.9.2636-2645.2004,,formation of sxt tandem arrays and sxt r391 hybrids,doi:10.1128/jb.186.9.2636-2645.2004,,4,low_relevance_or_noise,unspecified,0,1,0,0,0,,sxts,,,
CrossRef,,10.23818/limn.23.12,2004.0,Distribution and toxicity of Cylindrospermopsis raciborskii (Cyanobacteria) in Portuguese freshwaters,,Limnetica,Cylindrospermopsis saxitoxin,cyanobacteria_stx,,,10.23818/limn.23.12,,distribution and toxicity of cylindrospermopsis raciborskii cyanobacteria in portuguese freshwaters,doi:10.23818/limn.23.12,,4,low_relevance_or_noise,cyanobacteria,0,0,0,2,0,,,,cyanobacteria; cylindrospermopsis,
OpenAlex,,10.3354/ame035045,2004.0,Allelopathy in Alexandrium spp.: effect on a natural plankton community and on algal monocultures,"We studied allelopathy in the dinoflagellate genus Alexandrium by testing the effect of A. tamarense on a natural plankton community from Hopavgen Bay, Trondheimsfjord, Norway, and the effect of toxic and non-toxic strains of A. tamarense and a toxic strain of A. minutum on algal monocultures. Also, a possible relation between the allelopathic effect and the production of paralytic shellfish poison (PSP) toxin was investigated. A. tamarense affected the whole phytoplankton community by decreasing the growth rate and changing the community structure (relative abundance of each species, dominant species). A negative effect of A. tamarense was also observed on ciliates, but not on bacteria numbers. In the bioassay with algal monocultures, the diatom Thalassiosira weissflogii and the cryptophyte Rhodomonas sp. were exposed to the filtrate of Alexandrium spp. All tested Alexandrium strains negatively affected T. weissflogii and Rhodomonas sp. cultures, independent of whether PSP toxins were produced. The compounds released by Alexandrium caused lysis of natural and cultured algal cells, suggesting that the allelopathic effect may be connected with previously described ichthyotoxic and haemolytic properties of Alexandrium. Furthermore, the observation that several components of the plankton community were affected by compounds released by A. tamarense emphasizes the importance of allelopathy for the ecology of this species.",Aquatic Microbial Ecology,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2061980748,,10.3354/ame035045,,allelopathy in alexandrium spp effect on a natural plankton community and on algal monocultures,doi:10.3354/ame035045,,4,low_relevance_or_noise,dinoflagellate,0,0,2,0,0,,,alexandrium; dinoflagellate,,
